"","STUDENT__C","ID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","SCHOOL__C","ACTUAL_END_DATE__C","STARTINGGRADE__C","ENDINGGRADE__C","LIVING_ON_CAMPUS__C","DATE_LAST_VERIFIED__C","HIGHEST_SAT_SCORE__C","SOURCE__C","NOTES__C","PURSUING_DEGREE_TYPE__C","START_DATE__C","STATUS__C","TRANSFER_REASON__C","TYPE__C","MAJOR_AREA__C","STUDENT_HS_COHORT__C","NUMBER_OF_MARKING_PERIODS__C","ANTICIPATED_GRADUATION__C","FINAL_GPA__C","GRAD_YEAR__C","MAJOR__C","COLLEGE_MAJOR_DECLARED__C","OTHER_MAJOR__C","NSC_VERIFIED__C","DUAL_ENROLLMENT__C","CLASS_RANK_PERCENTILE__C","Enrollment.SCHOOL__C","School.Name","Type","ADJUSTED_6_YEAR_GRADUATION_RATE__C","COMPETITIVENESS_RANKING__C","COMPETITIVENESS_INDEX__C","student_id","local_student_id"
"3713","003C000001l8iJqIAI","a08C000000WNHGdIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11719,11719
"3714","003C000001l8iJQIAY","a08C000000WNHGDIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000juv5cAAA","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11647,406142180
"3715","003C000001l8iJrIAI","a08C000000WNHGeIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/12/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,12819,12819
"3716","003C000001l8iJRIAY","a08C000000WNHGEIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11655,406142600
"3717","003C000001l8iJsIAI","a08C000000WNHGfIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","9/17/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13490,13490
"3718","003C000001l8iJSIAY","a08C000000WNHGFIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",7,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/18/2014","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,14544,14544
"3719","003C000001l8iJtIAI","a08C000000WNHGgIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","9/23/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13511,13511
"3720","003C000001l8iJTIAY","a08C000000WNHGGIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","9/18/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11974,11974
"3721","003C000001l8iJuIAI","a08C000000WNHGhIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","9/11/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11955,11955
"3722","003C000001l8iJUIAY","a08C000000WNHGHIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000juv5cAAA","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11547,406142234
"3723","003C000001l8iJvIAI","a08C000000WNHGiIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000juv5cAAA","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10527,406141990
"3724","003C000001l8iJVIAY","a08C000000WNHGIIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","9/5/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11948,11948
"3725","003C000001l8iJwIAI","a08C000000WNHGjIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",7,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/18/2014","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,14523,14523
"3726","003C000001l8iJWIAY","a08C000000WNHGJIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",7,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","9/3/2014","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,15110,15110
"3727","003C000001l8iJxIAI","a08C000000WNHGkIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",7,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/18/2014","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,14524,14524
"3728","003C000001l8iJXIAY","a08C000000WNHGKIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",7,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/18/2014","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,14806,14806
"3729","003C000001l8iJyIAI","a08C000000WNHGlIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",7,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/20/2014","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,14809,14809
"3730","003C000001l8iJYIAY","a08C000000WNHGLIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/12/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,12791,12791
"3731","003C000001l8iJzIAI","a08C000000WNHGmIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",7,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/18/2014","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,14812,14812
"3732","003C000001l8iJZIAY","a08C000000WNHGMIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/31/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11925,11925
"3733","003C000001l8iK0IAI","a08C000000WNHGnIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10541,406141331
"3734","003C000001l8iK1IAI","a08C000000WNHGoIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/13/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11887,11887
"3735","003C000001l8iK2IAI","a08C000000WNHGpIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/12/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13225,13225
"3736","003C000001l8iK3IAI","a08C000000WNHGqIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2015-07-01T22:57:17.000Z","005C0000003uCvjIAE","2015-07-01T22:57:17.000Z","","","","001C00000126iWUIAY","4/9/2015",6,NA,FALSE,"7/1/2015",0,"Salesforce","","Certificate","8/12/2013","Transferred out","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,12860,12860
"3737","003C000001l8iK4IAI","a08C000000WNHGrIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/14/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11849,11849
"3738","003C000001l8iK5IAI","a08C000000WNHGsIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","9/5/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11945,11945
"3739","003C000001l8iK6IAI","a08C000000WNHGtIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11732,11732
"3740","003C000001l8iK7IAI","a08C000000WNHGuIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/21/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11885,11885
"3741","003C000001l8iK8IAI","a08C000000WNHGvIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/14/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11843,11843
"3742","003C000001l8iK9IAI","a08C000000WNHGwIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",7,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/18/2014","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,14852,14852
"3743","003C000001l8iKaIAI","a08C000000WNHHNIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000juv5cAAA","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","9/4/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10754,406142272
"3744","003C000001l8iKAIAY","a08C000000WNHGxIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/12/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13388,13388
"3745","003C000001l8iKbIAI","a08C000000WNHHOIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2015-07-01T23:17:11.000Z","005C0000003uCvjIAE","2015-07-01T23:17:11.000Z","","","","001C00000126iWUIAY","4/24/2015",7,NA,FALSE,"7/1/2015",0,"Salesforce","","Certificate","9/16/2014","Transferred out","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,15194,15194
"3746","003C000001l8iKBIAY","a08C000000WNHGyIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000juv5cAAA","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10562,406141984
"3747","003C000001l8iKcIAI","a08C000000WNHHPIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/12/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,12952,12952
"3748","003C000001l8iKCIAY","a08C000000WNHGzIAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2015-07-01T23:06:57.000Z","005C0000003uCvjIAE","2015-07-01T23:06:57.000Z","","","","0018000000juv5cAAA","1/15/2015",5,NA,FALSE,"7/1/2015",0,"Salesforce","","Certificate","8/2/2012","Transferred out","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10564,406142017
"3749","003C000001l8iKdIAI","a08C000000WNHHQIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10760,406141437
"3750","003C000001l8iKDIAY","a08C000000WNHH0IAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/12/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,12867,12867
"3751","003C000001l8iKeIAI","a08C000000WNHHRIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","12/4/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,12039,12039
"3752","003C000001l8iKEIAY","a08C000000WNHH1IAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/10/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11766,11766
"3753","003C000001l8iKfIAI","a08C000000WNHHSIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/22/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11894,11894
"3754","003C000001l8iKFIAY","a08C000000WNHH2IAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000juv5cAAA","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10570,406141648
"3755","003C000001l8iKgIAI","a08C000000WNHHTIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","10/24/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13583,13583
"3756","003C000001l8iKGIAY","a08C000000WNHH3IAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","9/4/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11939,11939
"3757","003C000001l8iKhIAI","a08C000000WNHHUIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/12/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,12897,12897
"3758","003C000001l8iKHIAY","a08C000000WNHH4IAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000juv5cAAA","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/13/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10799,406141574
"3759","003C000001l8iKiIAI","a08C000000WNHHVIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iWUIAY","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11699,11699
"3760","003C000001l8iKIIAY","a08C000000WNHH5IAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11733,11733
"3761","003C000001l8iKjIAI","a08C000000WNHHWIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000juv5cAAA","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/13/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10766,406141798
"3762","003C000001l8iKJIAY","a08C000000WNHH6IAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","001C00000126iZ9IAI","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/12/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,12790,12790
"3763","003C000001l8iKkIAI","a08C000000WNHHXIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000juv5cAAA","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10778,406141576
"3764","003C000001l8iKKIAY","a08C000000WNHH7IAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2015-07-01T23:13:02.000Z","005C0000003uCvjIAE","2015-07-01T23:13:02.000Z","","","","001C00000126iZ9IAI","1/16/2015",5,NA,FALSE,"7/1/2015",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11717,11717
"3765","003C000001l8iKlIAI","a08C000000WNHHYIA5",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000juv5cAAA","",5,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/2/2012","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10878,406142003
"3766","003C000001l8iKLIAY","a08C000000WNHH8IAP",FALSE,NA,"2014-12-09T21:34:16.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","005C0000006x9vaIAA","2014-12-09T21:34:22.000Z","","","","0018000000Y9ncpAAB","",6,NA,FALSE,"12/9/2014",0,"Salesforce","","Certificate","8/12/2013","Attending","","Middle School","",2020,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,12763,12763
