caaspp_2015_ela_id,student_id,caaspp_2015_ela_testGradeLevel,caaspp_2015_ela_testTakenText,caaspp_2015_assessType,caaspp_2015_ela_testDate,caaspp_2015_ela_performanceLevel,caaspp_2015_ela_performanceLevelText,caaspp_2015_ela_scaleScore,caaspp_2015_ela_errorbandMin,caaspp_2015_ela_errorbandMax,caaspp_2015_ela_cluster1Text,caaspp_2015_ela_cluster1PerformanceLevel,caaspp_2015_ela_cluster1PerformanceLevelText,caaspp_2015_ela_cluster1ScaleScore,caaspp_2015_ela_cluster1errorbandMin,caaspp_2015_ela_cluster1errorbandMax,caaspp_2015_ela_cluster2Text,caaspp_2015_ela_cluster2PerformanceLevel,caaspp_2015_ela_cluster2PerformanceLevelText,caaspp_2015_ela_cluster2ScaleScore,caaspp_2015_ela_cluster2errorbandMin,caaspp_2015_ela_cluster2errorbandMax,caaspp_2015_ela_cluster3Text,caaspp_2015_ela_cluster3PerformanceLevel,caaspp_2015_ela_cluster3PerformanceLevelText,caaspp_2015_ela_cluster3ScaleScore,caaspp_2015_ela_cluster3errorbandMin,caaspp_2015_ela_cluster3errorbandMax,caaspp_2015_ela_cluster4Text,caaspp_2015_ela_cluster4PerformanceLevel,caaspp_2015_ela_cluster4PerformanceLevelText,caaspp_2015_ela_cluster4ScaleScore,caaspp_2015_ela_cluster4errorbandMin,caaspp_2015_ela_cluster4errorbandMax,caaspp_2015_assessYear,caaspp_2015_assessSubject,caaspp_2015_assessmentGuid,caaspp_2015_assessmentLocationID,caaspp_2015_assessmentLocation,caaspp_2015_assessmentLevel,caaspp_2015_ela_accomASL,caaspp_2015_ela_accomNoiseBuffer,caaspp_2015_ela_accomPrintOnDemandItems,caaspp_2015_ela_accomBraille,caaspp_2015_ela_accomClosedCaptioning,caaspp_2015_ela_accomTextToSpeech,caaspp_2015_ela_accomAbacus,caaspp_2015_ela_accomAlternateResponseOptions,caaspp_2015_ela_accomCalc,caaspp_2015_ela_accomMultiplicationTable,caaspp_2015_ela_accomPrintOnDemand,caaspp_2015_ela_accomReadAloud,caaspp_2015_ela_accomScribe,caaspp_2015_ela_accomSpeechToText,caaspp_2015_ela_accomStreamLineMode
911,6464,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2575,2550,2600,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
940,6450,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2436,2411,2461,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
146,6960,4,Grade 4 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2541,2516,2566,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1564,14942,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2466,2443,2489,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
249,13567,4,Grade 4 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2486,2463,2509,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1823,13933,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2421,2397,2445,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3,6771,3,Grade 3 ELA Interim Comprehensive,INTERIM COMPREHENSIVE,3/16/2015,3,Level 3,2444,2422,2466,Reading,2,At/Near Standard,2425,2392,2459,Writing,2,At/Near Standard,2438,2400,2476,Listening,2,At/Near Standard,2455,2398,2512,Research & Inquiry,2,At/Near Standard,2508,2451,2565,2015,ELA,784d13f0-b2ed-11e4-868a-406c8f57365f,ca-f212-3,,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
114,6771,3,Grade 3 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2473,2450,2496,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1925,6467,5,Grade 5 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2679,2650,2701,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
334,6664,3,Grade 3 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2524,2501,2547,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1104,6517,5,Grade 5 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2582,2557,2607,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2059,14585,7,Grade 7 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2394,2361,2427,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
324,10489,4,Grade 4 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2596,2569,2623,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2324,12747,6,Grade 6 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2714,2683,2724,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
602,6557,4,Grade 4 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2460,2435,2485,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
535,7086,4,Grade 4 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2538,2515,2561,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1024,14534,5,Grade 5 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2635,2607,2663,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1085,14855,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2541,2516,2566,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
271,6705,4,Grade 4 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2567,2543,2591,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
353,6652,3,Grade 3 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2494,2470,2518,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1096,14369,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2443,2418,2468,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1601,13923,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2440,2415,2465,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2054,14251,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2475,2449,2501,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
501,7033,4,Grade 4 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2592,2565,2619,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
690,12709,6,Grade 6 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2548,2522,2574,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1292,14624,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2577,2553,2601,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
364,6568,4,Grade 4 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2605,2578,2632,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2207,12939,6,Grade 6 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2476,2448,2504,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
768,11995,7,Grade 7 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2581,2554,2608,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
830,14011,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2476,2452,2500,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1044,6466,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2479,2456,2502,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
531,7194,4,Grade 4 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2426,2401,2451,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1649,13258,6,Grade 6 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2426,2399,2453,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2325,14876,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2446,2423,2469,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1731,14072,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2395,2370,2420,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2295,14798,8,Grade 8 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2333,2292,2374,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1445,3084,8,Grade 8 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2611,2584,2638,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1409,3204,8,Grade 8 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2529,2503,2555,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1406,3124,8,Grade 8 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2575,2550,2600,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1396,3151,8,Grade 8 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2539,2514,2564,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
401,6724,3,Grade 3 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2492,2469,2515,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
675,13054,7,Grade 7 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2358,2317,2399,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
604,6560,4,Grade 4 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2394,2369,2419,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
337,6880,4,Grade 4 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2505,2480,2530,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1176,3351,8,Grade 8 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2742,2711,2769,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1238,3438,8,Grade 8 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2613,2585,2641,Reading,2,At/Near Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1466,3436,7,Grade 7 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2521,2494,2548,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1513,3518,8,Grade 8 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2569,2540,2598,Reading,1,Below Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1586,3318,8,Grade 8 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2658,2628,2688,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1341,3429,8,Grade 8 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2653,2624,2682,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1434,3335,8,Grade 8 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2579,2553,2605,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
684,14695,7,Grade 7 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2582,2557,2607,Reading,3,Above Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
822,15112,7,Grade 7 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2465,2438,2492,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1189,3348,8,Grade 8 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2586,2557,2615,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1232,3431,8,Grade 8 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2591,2565,2617,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2119,3425,8,Grade 8 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2526,2499,2553,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1740,11681,7,Grade 7 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2573,2550,2596,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2305,12897,7,Grade 7 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2422,2393,2451,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1452,10600,7,Grade 7 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2653,2624,2682,Reading,2,At/Near Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
749,11925,7,Grade 7 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2640,2614,2666,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
781,14528,7,Grade 7 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2400,2368,2432,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
